-0.8385,0.8673,-0.9173,-0.7419,0.5428,35.5962
-0.1971,-0.0557,0.1106,-0.3199,0.3407,41.8025
-0.4921,-0.2102,0.4999,0.7976,1.3943,40.1437
-0.4891,0.8704,0.3154,-1.6398,-0.0081,30.4557
0.7124,-0.4082,-0.5993,-0.7955,0.0059,39.5235
0.8226,-0.2038,-1.3918,-0.2134,-0.2653,29.5612
-0.6280,-0.7620,1.9320,2.0096,-0.6501,72.8155
0.5670,1.4676,-0.5669,-0.9811,0.2702,36.1795
0.5150,0.7008,-0.3500,-0.0378,-2.0938,41.4766
-0.4617,-0.9140,-2.4629,0.2929,-0.0908,-28.1874
-1.1415,1.5434,0.7889,-0.5561,-0.1480,47.0112
0.0104,0.2326,1.3773,1.8328,-1.7982,55.0791
-0.7705,-0.0178,-0.0399,1.3067,-0.2804,40.0698
-0.2452,0.9983,-0.8742,-0.0280,-0.0249,36.9706
1.4544,-0.5811,0.8982,-0.3936,-0.2358,46.0760
0.4805,-0.9318,-0.1816,-0.5520,-0.9171,40.9507
0.2514,2.2999,-0.0601,1.6965,1.3424,35.7566
-0.6405,1.9442,-1.4997,-0.1474,0.2511,19.6814
-0.5037,-0.5941,-1.1149,0.1130,1.8212,36.4065
2.0454,-0.6239,-1.4420,0.2461,0.9365,32.5943
0.3547,1.8180,0.0774,-0.3341,-0.0091,42.0344
1.0664,-1.4843,-1.5309,-0.1224,0.9648,29.8124
0.7811,0.1579,-0.4409,0.4182,0.5924,41.3430
0.1213,-0.4883,0.3133,0.4970,-1.5144,41.9969
-1.2704,0.4164,-0.1239,0.7176,0.6986,41.8246
-0.5944,0.4192,-1.9338,1.0059,-1.1500,3.7137
-1.2718,1.0323,-1.0299,0.5541,0.7338,34.8724
0.5111,1.9253,0.0839,-0.8418,-1.0744,38.9605
-0.6729,0.6146,-1.6916,0.2952,0.9355,15.6589
1.8542,1.9955,-1.1354,-1.1423,0.0742,28.2685
-0.8988,-0.4301,0.9182,0.3039,1.3555,45.2278
-0.5792,-0.7388,0.0936,0.1294,-0.1392,42.1711
-0.2518,-0.4413,1.2596,0.8823,0.2358,49.0873
0.5065,2.1404,-0.6531,0.4254,1.8860,36.7995
-0.4512,0.7466,1.1436,0.6549,-0.9561,51.0091
-0.3410,-0.7199,0.1177,0.1584,1.0119,41.7233
0.4247,1.0015,2.3481,0.4873,-0.7933,111.4025
-0.4752,-0.8414,-1.8071,-0.6060,0.7662,14.9002
-0.8332,-0.6467,1.2891,-0.5231,-0.5247,50.4998
-0.3819,-0.7542,-0.2763,0.8259,-0.2491,41.1799
0.7259,1.6662,0.2032,-0.1880,1.1208,43.3440
-1.6004,0.5683,0.5277,1.1231,2.0596,41.2153
-0.3770,0.4423,-1.6725,1.1389,-2.5855,17.8026
0.8647,-0.8002,-0.5103,0.2771,-0.7260,42.8920
-0.6487,0.0362,0.2409,2.2079,-0.3960,39.5211
-0.2123,-0.5985,-0.1900,0.3595,2.0355,41.1654
1.0608,1.8604,-0.1583,-0.7933,0.4391,40.4776
-0.5160,-0.1527,-0.6306,-1.3079,-0.5770,33.0810
-0.5913,1.1779,-1.1338,-0.4541,2.0181,32.5946
0.5927,-0.3149,0.8673,0.6710,1.0739,43.2976
0.1770,0.1398,-0.5778,-0.7203,0.2827,39.1788
-1.0754,0.8437,1.8005,-0.5867,0.6124,74.5058
1.5441,-0.6595,-0.3729,-1.6893,-0.1860,30.9212
0.0931,2.0690,-0.8331,-0.7751,1.7658,34.7709
0.8540,-0.2782,-0.6937,0.1265,1.0344,41.2696
-0.8102,-0.2128,1.3874,-0.3516,-1.2162,54.5765
-2.2331,-0.5953,-0.1861,0.7436,-0.8494,46.5602
0.4352,0.0538,-0.8221,0.3360,-0.0398,39.0352
0.1535,-0.6336,1.5001,1.4494,-0.2739,54.1406
0.9435,2.6432,2.7528,-0.6846,0.0302,160.0360
-0.0972,-0.6247,-1.1989,-1.1587,0.6969,30.1143
0.9290,0.3525,1.5407,-0.2533,0.5811,62.1734
-1.3003,1.4816,-0.2659,1.9271,-0.1665,39.1455
-0.5154,-0.4198,1.4143,-2.0222,2.7760,40.2985
0.7176,-0.1031,-1.5027,0.5922,2.4684,23.5522
-0.1858,0.1579,-1.9727,1.0708,-0.3701,1.2108
-0.8087,0.7389,-0.3075,1.1750,0.5730,38.8614
-0.9117,-1.4790,0.2571,-1.0235,-0.0425,37.8969
-1.1373,1.6630,-0.3813,-0.3931,0.2042,41.3040
1.0975,1.5339,0.2815,-0.4571,-0.8951,43.0481
-0.5063,0.3282,-1.0651,0.1404,-3.0616,35.8897
-0.1467,-1.1028,0.5460,1.0971,-1.2204,40.6796
1.8081,2.6071,-0.5128,0.2699,-0.7193,41.9162
1.3989,0.6033,-0.0184,-0.8081,-1.3447,40.3614
-0.4924,-0.8018,0.9773,1.0737,1.8994,41.0824
1.5927,-0.7898,-0.6345,-1.6898,-1.4957,28.3434
-0.6943,-0.5720,0.0427,2.0223,0.8780,36.6595
0.7648,-1.2134,-0.8157,-0.0194,1.8487,41.8857
1.3018,-0.2868,1.1320,-1.0140,1.2889,47.4771
0.6268,0.6036,-0.4355,-2.5215,-0.5969,4.8436
1.0468,0.1829,-1.2426,-0.4068,-0.3877,32.3274
-0.9384,0.0932,-1.5700,2.7133,2.0044,15.6878
-0.2721,-1.1114,-0.8555,0.6050,0.6054,39.6015
-0.8881,0.1049,-1.1633,-0.1463,-0.2307,34.5720
-0.3416,1.6200,0.2497,1.3807,0.9622,38.5882
0.7207,0.1660,0.5355,-0.9889,0.8419,40.3962
-0.6876,1.5814,-2.0059,-0.4164,-1.1817,-5.3094
-0.5192,-0.5193,-0.0787,0.4301,1.3736,41.2826
0.1996,0.4404,0.5897,0.0169,0.2654,43.5790
-1.1586,-0.1330,-0.9171,1.4364,0.5878,35.6594
-0.2110,-0.1057,1.6036,0.3911,0.0738,61.8969
-0.0810,-1.6254,0.4415,-1.2873,0.2402,34.2066
0.4003,-0.2736,-1.8639,0.4792,-1.2390,10.8161
0.0971,0.5119,-0.6503,0.7655,-0.2430,38.8451
-2.7776,0.0247,-1.7751,-0.9900,0.4878,18.2348
2.1476,0.8931,1.0129,-0.8022,1.6809,52.5185
1.7131,-0.2144,-1.1397,-0.6300,-0.7433,36.1132
0.1172,-0.6932,0.7679,-1.7391,-0.0254,28.8363
-0.6773,0.4467,0.0980,1.7629,0.4819,37.8567
0.1259,-1.0389,0.0876,0.2054,-0.0104,41.7214
-0.7116,-0.9608,-1.4420,0.8066,0.5472,28.4162
0.2902,-0.7574,-0.5903,-1.0452,1.0117,38.5881
-0.8539,0.4579,1.2363,1.0163,0.1410,51.1164
1.2221,-0.6841,-1.7180,1.1512,0.7266,17.2053
2.0235,-0.7666,0.0238,-1.8935,0.6664,29.7743
0.9394,-1.3234,-2.2971,0.2354,-2.2821,-11.2624
-0.2118,-1.8097,1.1753,-1.5671,0.4062,35.3284
1.1362,-0.5131,-1.8208,-0.4720,0.4671,14.4258
0.6874,-1.0136,0.3148,-0.9040,-2.3426,36.6819
1.3641,1.0458,-0.6973,-1.5655,0.0290,29.5637
-0.2505,-0.9892,0.1469,-1.4604,1.0896,33.8668
0.9218,-0.5021,0.4877,-1.4204,-0.2944,33.6035
0.1914,1.7990,-0.0815,-0.1623,1.6822,41.9304
-0.5403,0.2154,2.1374,-0.2272,-0.4575,91.7685
0.6282,-0.9483,-0.5598,-0.5834,-0.3272,41.1685
1.9390,0.4581,0.1202,0.4611,-0.2640,45.4606
0.2915,0.3450,1.8630,-1.0218,-0.8110,70.6737
-1.2355,0.4693,-0.2913,1.9090,-2.0158,43.0016
0.8599,0.4799,-0.6457,0.0176,1.4785,40.7470
-0.2805,-1.7816,-0.8225,1.2191,-0.4427,40.1205
-0.5204,-0.3460,-0.2407,-0.4006,-0.0323,41.8088
0.2153,0.7661,-0.0217,0.4914,-0.9338,41.8662
0.5952,-0.6559,0.4073,0.7465,0.3015,40.6767
-1.4542,1.1339,-0.4124,-0.5367,0.1680,41.9003
-0.7096,-0.4354,1.5300,1.9543,-0.4550,55.9761
0.0069,-0.4853,-0.1643,1.2857,0.0865,39.1924
0.6170,1.4578,-1.4823,1.8154,0.8715,16.2863
-0.5020,0.8013,-1.1154,0.0187,0.3910,33.5176
2.3732,0.8841,0.1154,1.0571,1.1369,44.4710
-0.6777,-0.7482,-1.4613,-0.6361,-0.7883,27.0712
-1.4564,0.5085,-1.7545,-0.4595,-0.9306,14.1724
-0.0639,-0.4544,0.2026,0.4586,1.5514,40.6156
0.3575,0.1232,-0.3876,0.4177,0.1856,41.2131
-0.4718,0.7637,0.6404,0.4414,-1.7127,44.7718
-0.1500,-1.3753,-0.5602,-1.2354,1.7313,38.3594
0.1026,-0.1947,0.7653,-2.0112,0.0604,23.8067
0.5343,0.6975,0.2683,-0.5471,2.7608,43.2049
0.3898,0.0365,0.5159,1.2522,-0.3935,40.6281
0.0984,1.8770,1.0204,1.4412,-0.3336,48.3955
-0.0405,0.2638,0.9559,1.2032,0.4274,43.7570
1.1727,0.7463,-2.2048,0.5946,1.1222,-15.0239
0.2355,-0.4340,1.6200,-0.8988,-0.1815,58.5938
-0.1630,0.2488,-0.5261,-0.4841,1.4493,40.9216
-0.2146,-1.7302,-0.4075,0.5114,-1.1438,43.0520
-0.1164,-1.1440,0.6386,-1.2361,-0.9769,34.1739
0.6431,0.1549,-0.9014,-0.4605,-1.5934,37.0048
0.1662,-0.0400,0.3533,-0.8803,-0.3996,38.8610
0.1500,0.1486,-0.2934,-1.6177,-1.7376,26.9131
1.4251,-2.2497,1.9516,0.8722,-0.6965,71.4038
-0.1633,1.0097,0.1819,0.5413,-0.6995,42.0823
0.0953,-0.8968,-0.8202,0.3548,0.0352,40.3757
0.8843,0.8013,-0.7312,0.1679,0.9065,39.4233
0.9475,-0.9619,-3.1359,-0.2226,-0.3716,-105.4992
0.5993,-1.9149,-0.0816,-0.0045,0.5035,42.6711
-0.6079,-0.6856,0.0758,-0.0901,0.7511,42.3104
-0.8758,-1.1729,0.0563,-1.2226,0.9187,37.4472
0.7903,-0.1465,1.4216,-0.6614,-2.1985,53.5173
1.2907,-3.2711,0.5767,-0.1532,-0.7213,40.6675
0.6230,-0.1287,0.8196,1.8955,-0.7813,42.4424
0.9487,-0.7015,0.3125,-0.6911,1.3791,41.8046
-1.7138,-0.6516,-0.1427,0.3068,0.1925,44.7959
0.7381,-1.9757,0.1808,0.4977,-0.8467,41.6616
-0.3578,-0.3245,0.6741,-0.1589,0.7648,43.2639
-1.1860,1.4373,0.2335,1.4643,0.5050,40.1090
0.1369,-0.1789,1.7676,1.3639,-0.1381,66.1443
-0.0087,-1.0415,-0.5675,-0.1991,-1.3244,41.8778
0.4318,0.4030,-2.4143,0.3075,0.0936,-30.4048
-0.7845,0.3611,1.3748,0.1231,-1.3495,56.7237
-2.0637,0.1081,1.1929,0.3771,-0.3741,54.7715
-0.0812,-1.1190,-0.2451,-0.6279,0.5597,41.4027
0.2813,0.1964,0.7666,-1.6034,-0.9619,31.2555
-0.3181,-0.3291,-0.2305,2.9040,-1.1719,44.7851
-0.4312,-0.1453,-0.6209,-0.3125,2.2699,41.5556
-0.0298,-1.5781,-0.7232,-0.1037,0.2470,42.3844
-1.0427,1.0140,-1.2110,0.0811,-0.3572,31.7620
-1.1399,-0.5264,-0.4324,-0.4452,1.3713,43.2782
-0.7208,1.1369,1.1029,-0.3349,0.0619,51.3815
-0.1737,-0.3320,0.6565,1.9555,1.0687,36.9249
-0.2730,-0.6865,0.6429,-0.0188,-0.9786,42.5011
1.1118,0.5669,-0.2105,1.0259,0.3045,40.5608
1.3016,0.3538,-0.9165,1.2205,-1.5568,38.4452
-0.5256,-0.4073,-0.9978,0.2815,-1.4068,38.3029
0.2842,0.1611,-0.0548,0.0033,0.3981,42.0610
2.2450,0.3328,2.3663,-0.0377,1.1537,114.9061
0.2510,-1.1464,-0.4687,-0.0400,1.4888,42.6776
-0.3183,3.1088,-0.2186,0.2340,-1.3066,40.8441
1.2416,-0.4043,0.8818,0.8349,-1.0573,45.6305
0.6501,1.1430,1.1425,-0.4886,-0.7060,51.3132
-0.3239,0.1659,1.0424,-0.6253,1.4241,47.5874
-0.3383,2.3778,0.0146,-0.3550,-0.5614,41.5616
-1.8686,1.1281,1.0542,-0.5204,-1.4180,52.0359
0.7055,1.0686,0.2395,-0.0354,-0.8473,43.0445
1.3668,-0.5982,-0.4546,-0.3198,-0.4285,43.4656
-2.4444,0.4044,-0.5948,-1.2052,-0.0428,40.2831
-1.1426,0.6951,-0.5481,0.5619,-0.1159,41.0152
0.2763,0.1434,-1.1256,0.2818,0.1850,34.3557
0.6984,-1.2696,-0.6150,0.0632,-0.3270,42.8953
-0.2197,0.3572,-0.2789,0.8272,0.4639,39.8700
-0.9305,1.0613,-0.4271,-0.1899,0.1740,41.4875
0.9793,-0.7953,0.5753,-1.6899,-0.5027,28.7530
-0.5805,-1.1745,1.4877,2.0076,0.1591,50.9876
-0.5845,0.6088,-1.7097,0.5017,-0.6992,14.9919
-0.2628,-0.7355,-0.0479,0.2614,0.2619,41.8834
0.3206,1.6350,-0.5086,-1.1075,1.4234,36.3202
0.9995,-0.3355,1.7949,-0.6798,0.2723,69.1906
1.5236,-0.7933,-1.2174,-1.5782,1.9510,28.9071
1.4439,1.0729,0.9526,0.0877,1.7281,50.2774
2.2771,0.7383,0.3490,1.2795,1.3009,43.4321
-2.0622,0.0762,-1.1540,1.5206,0.1605,34.7287
-1.1420,0.3827,-0.5167,-0.8388,-0.8460,38.8084
-0.1662,1.6641,-0.8008,0.2835,-0.3418,36.6728
0.0832,0.2615,-0.6892,0.7793,-0.5353,39.0779
1.1747,1.8133,-1.3257,1.1638,-0.6406,25.1805
-1.2290,1.4041,1.2900,1.8696,-0.2145,54.3174
0.3316,0.9077,0.6598,-0.5038,0.9247,44.3204
-0.5423,-1.9651,-0.1043,-0.8242,0.0523,40.1439
1.4735,-0.6072,-1.9978,-0.4729,-0.2136,5.8492
1.2696,-0.8517,0.9163,0.1456,0.3382,45.7877
0.0623,-3.6035,-0.7008,0.1658,-1.1539,45.4471
-1.5731,-0.1948,-1.0876,0.9743,-0.4695,36.9999
1.1556,0.9404,-1.8366,0.7340,-0.0415,7.7135
-1.0599,1.5596,0.3014,0.1594,1.3877,43.9068
-1.4703,-0.8069,0.7426,0.6693,-1.0393,44.6623
-0.9810,-0.7564,-1.8267,-0.6132,-0.3727,13.6605
-2.2282,0.2229,0.6461,0.8573,0.4044,46.6796
0.2699,-0.3048,1.9333,1.4467,1.6210,71.4260
0.1563,0.2513,0.6172,0.5776,1.1113,42.0601
3.3813,-2.8470,0.8643,-1.6904,-0.3179,37.7996
-1.0259,1.6444,0.5294,-0.4996,-0.7005,44.3119
-2.2435,0.6971,-0.7313,0.9595,-0.0065,42.1859
-1.5612,1.0064,1.3661,0.4667,0.5911,59.1067
-0.2546,-0.1545,1.5231,-0.5931,-0.7821,57.5332
-0.0082,-0.1711,0.8539,1.2292,1.2237,40.6414
0.6116,-1.0512,-1.9753,0.3285,1.4437,7.2259
0.0776,-1.7189,-0.0441,-0.4239,0.8266,41.8922
0.7999,0.4479,0.0689,-0.7236,-1.0453,39.9971
-0.9182,-2.0150,-0.8101,-0.8095,1.0985,41.8423
-0.2841,-1.4535,0.8211,-0.5263,-0.7218,41.1047
-0.5013,-0.4230,0.8672,0.0784,0.3196,44.7353
0.8486,-0.0634,0.4635,1.0476,-1.0259,42.0914
-0.5272,-0.5656,-1.7618,0.6514,-0.8250,16.4689
-0.7190,0.9762,1.6318,-0.5588,-0.6353,65.9621
0.8631,0.2993,-0.5268,-0.7395,-0.2833,39.4442
0.1541,-1.0614,2.0350,-2.7093,0.4960,39.2775
-0.3546,-0.2206,0.3240,0.8864,1.1003,39.5170
1.1401,-0.5722,0.4056,-2.4127,0.9567,13.9697
0.1081,0.5725,-0.1210,-0.4617,0.5665,41.3879
-0.6358,0.7087,-0.6563,0.1521,-0.4420,40.0620
-2.0659,1.5664,1.1412,-2.0625,1.2710,38.3617
0.2707,-0.8149,-1.5617,0.4511,-0.8790,25.4509
-0.3149,-1.4308,-0.3286,-2.6414,1.2803,6.8825
2.0740,-1.0585,0.4847,-0.1142,0.3680,45.8460
-0.9882,0.9143,1.6264,-0.2893,-0.3765,67.0785
0.4433,-0.0238,0.5713,0.9034,-0.0070,41.3970
-0.2176,0.0425,1.4963,-0.0767,-0.9518,58.8325
0.3258,-0.0510,-0.7286,1.0664,-0.3799,38.4526
-2.3559,0.5948,-1.4704,0.2006,-0.6883,29.9319
-2.0877,-0.1609,1.1548,-1.3846,0.1605,45.5042
-1.9194,0.8021,-1.2710,-0.4189,-0.7400,32.4692
0.4261,-0.3182,0.8751,0.3208,-0.3650,44.8171
-1.2384,0.2765,1.0387,0.4504,0.1721,49.1159
0.5546,-0.3897,-1.5678,0.6458,-0.0573,23.3169
0.7078,-0.7002,0.9044,-0.7749,-0.9441,41.9347
-0.3420,0.7495,0.3383,1.1604,1.1591,38.9956
-0.7110,0.9298,-0.6785,0.2908,0.2686,39.3746
-0.7244,0.2300,-0.6335,-0.7103,-0.5526,38.6975
-1.1443,0.0898,1.9902,0.7004,1.3868,80.9796
-1.2792,-0.5348,-0.3623,1.3484,1.2177,39.1411
-0.3180,0.7903,0.6698,-1.0213,-0.9193,39.5295
-0.4214,-0.9236,-0.5963,1.3745,0.0613,39.0639
-1.6899,-0.6681,2.1660,-0.3601,0.0741,92.3589
-1.4361,-0.1585,0.5023,-0.5468,-0.8819,42.9943
-0.4385,1.0817,0.0258,1.3036,-0.3383,39.8064
-1.2203,0.2109,0.0610,0.3063,-0.3847,43.3812
-0.6325,-1.3326,-0.9572,0.7330,1.0949,38.5458
2.2680,-1.1762,-1.1936,-0.4286,0.5883,41.0709
1.1929,0.1198,-1.5062,-0.2161,-2.1966,25.3517
-1.2776,-0.6787,-0.0543,0.3394,2.1107,42.6824
-0.7476,0.2548,0.6016,-0.1830,-1.1978,43.6279
0.5102,-0.0119,0.2366,-0.0377,1.0081,42.3546
0.9951,-2.3593,1.6765,0.5327,0.5867,57.6273
-1.6180,0.7824,0.1614,-1.1112,-0.7411,38.9919
3.0083,-0.4656,0.6390,0.5410,1.1924,50.3948
0.4545,-1.6209,0.8916,-0.4680,0.7987,42.4741
-0.7369,1.2441,1.0030,0.9021,-0.6463,48.9589
0.6413,0.7923,-0.4867,1.3924,-0.3935,38.4947
-0.7220,-1.4372,-0.3154,0.3202,0.5167,42.8308
-0.3187,0.4886,-0.0438,-0.6870,-0.4623,40.0009
0.0258,0.9518,1.8118,-0.6814,-0.2255,73.3229
0.3509,-1.5381,-0.9545,2.2241,-0.2802,37.4959
-1.0778,1.7184,-0.0886,0.7561,-1.0400,42.3572
-0.7218,-1.3889,-0.4607,-0.5483,-0.4327,42.0080
0.4076,-1.0400,0.3650,0.0896,-0.9420,41.7110
0.6511,-0.2069,-0.4928,0.0591,-1.2361,42.0923
-0.0274,0.1034,-0.3001,0.4366,-0.3660,41.4748
-0.7702,-1.0607,-1.8086,1.8174,-0.6968,14.2106
-1.2373,-0.6954,2.2451,0.0238,0.6323,96.9718
-0.1010,-0.3195,-0.3277,0.8967,-1.2732,41.4941
0.7111,0.7314,0.1340,-0.4880,0.4413,42.0982
1.0854,-1.0693,-0.1575,0.0260,-0.3368,43.5021
1.7320,-0.2035,0.1781,0.0717,-0.0334,44.9429
0.7555,0.1723,-0.7808,0.7718,1.7914,37.2116
1.4520,0.9273,-1.1399,0.4824,1.5436,33.2586
0.3961,0.4868,0.3204,-0.2635,0.4922,42.5365
-1.7773,1.4318,0.2489,-1.3039,-0.6158,37.8280
-1.1155,0.3189,-1.1595,-0.4626,0.2629,34.0914
0.3389,0.8036,-1.8695,-2.2134,0.3680,-18.2897
-0.8036,-0.2192,-1.3053,0.3471,0.1143,31.7385
-0.3252,0.4728,0.0698,0.9033,0.1069,40.3662
-0.7437,1.0056,-1.0934,0.2782,0.9562,33.3413
0.4657,-1.3629,0.1966,-2.3439,3.0247,19.4493
1.0015,0.9513,-1.0016,0.1756,0.8854,35.8314
0.8136,-0.3472,0.1088,0.6549,-0.2974,41.7817
-0.4344,-0.6764,1.6703,1.1112,-0.5533,61.5093
0.1934,-1.8339,-0.0430,0.0150,-0.2327,42.1976
0.1026,-2.5233,0.5800,0.0454,1.8829,39.9675
1.3953,0.3106,-0.8551,-1.4030,0.6946,32.5975
0.3830,-0.2146,-0.2965,0.2875,1.7661,41.4118
0.1006,1.7606,1.0327,1.6199,0.5320,46.6697
-0.8727,0.7778,0.2854,-0.4768,0.3336,42.6905
2.4458,-0.2302,0.7856,0.6359,-0.1178,49.1636
0.6655,0.2559,-1.2048,0.6405,1.3268,31.2653
-0.0788,-0.4073,-0.9703,-0.5674,0.2045,37.1962
1.5968,-0.2216,0.8345,-1.4309,-0.9287,36.6845
-0.1362,0.3175,-1.5730,-0.8734,0.7090,19.2255
0.3472,0.2450,1.2487,-1.6863,-2.1091,35.5840
-1.5064,0.8268,-0.1907,-0.2946,-0.8295,43.3889
0.8389,-1.7362,-0.5112,0.2603,0.7521,43.4297
0.7731,1.5043,0.5419,0.5589,0.6705,43.8867
0.0070,-0.3253,-0.1809,-0.3923,-0.6704,41.3033
0.0782,-0.2359,0.8091,-1.1962,-0.0401,38.2203
-1.5721,-1.8691,-0.1796,1.6459,2.2436,37.7528
-0.2739,-1.6302,-1.3628,-0.1485,-1.7613,33.5326
-0.0443,0.8330,-1.8264,-1.2199,0.7501,3.1301
-0.0537,0.2674,0.6156,0.1025,0.1345,43.4541
0.1815,0.5844,0.9724,-0.4896,-1.0100,46.4361
1.3033,0.5980,1.0177,-1.2084,-0.6323,43.2765
-0.0857,-0.0206,-0.6875,-0.5384,-0.6025,39.0609
0.3479,-0.2801,-0.2213,0.4651,-0.0453,41.6636
-1.0146,-0.0059,0.2718,-1.1148,0.5308,38.6050
-1.0577,1.2249,1.4852,-0.4017,1.5089,63.1938
1.9808,1.6751,-0.8978,-0.9356,-0.5608,35.3282
1.8730,-1.1268,-0.9856,0.2588,0.2077,42.7043
0.6373,0.5436,-0.3452,-0.7872,0.7482,40.0675
0.1743,0.8321,-0.2548,-0.2360,0.4649,41.4532
-0.0436,0.7360,-1.3139,1.2011,-0.8512,27.1551
-1.0962,1.0716,3.1531,0.8576,0.0822,205.0535
1.0228,0.9916,-0.1659,0.2686,0.7768,42.2886
-0.0686,1.0335,-1.9592,-0.3896,-0.1207,-0.2088
-1.2633,1.5222,0.7553,-0.0219,-0.4247,48.0388
0.1161,-0.2867,-0.9262,0.0608,-0.7459,38.6065
-0.1068,-0.4256,-0.4696,0.0772,0.5877,41.8306
0.6096,0.8310,-0.1754,0.2130,0.5233,41.8152
0.1700,0.5669,1.2087,-0.0000,0.6935,52.2294
0.7396,-0.6993,0.8375,0.8530,0.4732,42.3468
0.1506,-0.3003,-1.4783,-0.8917,-0.4371,23.2738
0.0559,-0.6153,-0.1513,-0.7800,1.5708,41.0973
0.2515,-0.2429,0.8583,-0.4051,-1.6497,43.5803
-0.7749,-0.0263,2.2902,-0.4895,0.9907,102.1910
0.6265,-0.4869,0.5342,0.4315,-0.8938,42.5421
-0.6689,-0.8018,0.0708,2.0386,0.6429,37.0297
0.3462,-0.2442,-0.0607,-1.1011,-1.7614,35.2362
0.3966,1.1567,-0.3670,2.2473,-0.3127,37.9626
0.3367,0.0014,-1.2991,0.3520,0.4732,30.6520
-0.5183,-0.8815,0.1068,-0.5916,0.0019,40.8303
-0.8076,-1.3978,0.2947,0.8878,-0.2501,40.5136
1.6190,0.3812,-0.0579,-0.6854,0.6384,43.2825
0.0687,0.2478,-0.9957,1.1586,-2.9261,37.4944
0.1850,0.0846,-1.0588,-0.1323,0.7786,35.9676
1.3788,1.7975,-1.0294,0.0504,-1.1578,34.7963
-1.4279,0.4362,0.3998,-0.1917,-1.0144,44.3954
1.6927,-1.2628,0.4366,-1.3508,0.4782,36.8858
-0.8795,0.4738,0.3575,0.2449,-0.7683,43.3638
-0.6051,1.3382,-0.1512,1.2886,0.1784,38.8726
0.1005,0.7538,1.7983,1.5760,0.8426,68.9335
-1.2665,-2.0908,-0.7009,0.7718,-1.1689,44.3881
-0.3561,1.1435,0.9301,0.6140,-1.5194,48.3107
-0.8526,1.5236,-0.7707,0.8090,-2.5602,38.7263
0.2648,0.0463,-0.9082,0.1586,0.9309,38.0211
0.3653,-0.9881,-0.1668,-1.5085,-0.9988,30.6736
-0.6333,-0.1598,-0.5030,0.0488,-0.1142,41.9241
0.8376,0.3263,2.2984,-2.0838,1.7681,86.5227
-0.0846,-0.0319,0.8041,0.8968,1.0819,41.8938
0.8842,0.2004,-0.2735,0.6221,1.6414,40.6284
-0.9032,0.4555,-0.4285,-0.1044,0.1114,42.0100
